MFCCs 30% Test 70% Train 
0.461 (+/-0.067) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}
0.461 (+/-0.067) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}
0.401 (+/-0.052) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 3, 'weights': 'uniform'}
0.401 (+/-0.052) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 3, 'weights': 'distance'}
0.312 (+/-0.087) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 5, 'weights': 'uniform'}
0.312 (+/-0.087) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 5, 'weights': 'distance'}
0.293 (+/-0.072) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 6, 'weights': 'uniform'}
0.293 (+/-0.072) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 6, 'weights': 'distance'}
0.280 (+/-0.079) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 8, 'weights': 'uniform'}
0.280 (+/-0.079) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 8, 'weights': 'distance'}
0.259 (+/-0.089) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 10, 'weights': 'uniform'}
0.259 (+/-0.089) para {'algorithm': 'brute', 'n_neighbors': 1, 'p': 10, 'weights': 'distance'}
0.573 (+/-0.063) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}
0.565 (+/-0.132) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}
0.466 (+/-0.035) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}
0.461 (+/-0.067) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}
0.408 (+/-0.070) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 3, 'weights': 'uniform'}
0.401 (+/-0.052) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 3, 'weights': 'distance'}
0.325 (+/-0.092) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 5, 'weights': 'uniform'}
0.312 (+/-0.087) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 5, 'weights': 'distance'}
0.298 (+/-0.111) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 6, 'weights': 'uniform'}
0.293 (+/-0.072) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 6, 'weights': 'distance'}
0.314 (+/-0.135) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 8, 'weights': 'uniform'}
0.280 (+/-0.079) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 8, 'weights': 'distance'}
0.283 (+/-0.095) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 10, 'weights': 'uniform'}
0.259 (+/-0.089) para {'algorithm': 'brute', 'n_neighbors': 2, 'p': 10, 'weights': 'distance'}
0.599 (+/-0.038) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}
0.605 (+/-0.097) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}
0.508 (+/-0.041) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}
0.492 (+/-0.058) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}
0.406 (+/-0.075) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}
0.424 (+/-0.093) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}
0.309 (+/-0.065) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 5, 'weights': 'uniform'}
0.314 (+/-0.070) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 5, 'weights': 'distance'}
0.280 (+/-0.108) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 6, 'weights': 'uniform'}
0.285 (+/-0.084) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 6, 'weights': 'distance'}
0.233 (+/-0.103) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 8, 'weights': 'uniform'}
0.259 (+/-0.081) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 8, 'weights': 'distance'}
0.238 (+/-0.088) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 10, 'weights': 'uniform'}
0.267 (+/-0.081) para {'algorithm': 'brute', 'n_neighbors': 3, 'p': 10, 'weights': 'distance'}
0.631 (+/-0.069) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}
0.613 (+/-0.074) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}
0.526 (+/-0.069) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}
0.531 (+/-0.050) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}
0.445 (+/-0.040) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 3, 'weights': 'uniform'}
0.445 (+/-0.058) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 3, 'weights': 'distance'}
0.330 (+/-0.065) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 5, 'weights': 'uniform'}
0.312 (+/-0.094) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 5, 'weights': 'distance'}
0.296 (+/-0.082) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 6, 'weights': 'uniform'}
0.301 (+/-0.083) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 6, 'weights': 'distance'}
0.251 (+/-0.066) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 8, 'weights': 'uniform'}
0.246 (+/-0.050) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 8, 'weights': 'distance'}
0.243 (+/-0.100) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 10, 'weights': 'uniform'}
0.249 (+/-0.085) para {'algorithm': 'brute', 'n_neighbors': 4, 'p': 10, 'weights': 'distance'}
0.620 (+/-0.063) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}
0.636 (+/-0.089) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}
0.526 (+/-0.082) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}
0.547 (+/-0.056) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}
0.416 (+/-0.080) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}
0.440 (+/-0.054) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}
0.325 (+/-0.069) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 5, 'weights': 'uniform'}
0.304 (+/-0.090) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 5, 'weights': 'distance'}
0.280 (+/-0.119) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 6, 'weights': 'uniform'}
0.272 (+/-0.085) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 6, 'weights': 'distance'}
0.233 (+/-0.091) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 8, 'weights': 'uniform'}
0.259 (+/-0.078) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 8, 'weights': 'distance'}
0.236 (+/-0.094) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 10, 'weights': 'uniform'}
0.246 (+/-0.085) para {'algorithm': 'brute', 'n_neighbors': 5, 'p': 10, 'weights': 'distance'}
0.626 (+/-0.074) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}
0.623 (+/-0.068) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}
0.518 (+/-0.077) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}
0.526 (+/-0.096) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}
0.466 (+/-0.116) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 3, 'weights': 'uniform'}
0.466 (+/-0.115) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 3, 'weights': 'distance'}
0.327 (+/-0.044) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 5, 'weights': 'uniform'}
0.327 (+/-0.092) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 5, 'weights': 'distance'}
0.296 (+/-0.046) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 6, 'weights': 'uniform'}
0.304 (+/-0.079) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 6, 'weights': 'distance'}
0.275 (+/-0.065) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 8, 'weights': 'uniform'}
0.280 (+/-0.063) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 8, 'weights': 'distance'}
0.262 (+/-0.061) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 10, 'weights': 'uniform'}
0.262 (+/-0.061) para {'algorithm': 'brute', 'n_neighbors': 15, 'p': 10, 'weights': 'distance'}
0.615 (+/-0.086) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 1, 'weights': 'uniform'}
0.636 (+/-0.099) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 1, 'weights': 'distance'}
0.573 (+/-0.098) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 2, 'weights': 'uniform'}
0.589 (+/-0.081) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 2, 'weights': 'distance'}
0.453 (+/-0.059) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 3, 'weights': 'uniform'}
0.469 (+/-0.058) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 3, 'weights': 'distance'}
0.338 (+/-0.078) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 5, 'weights': 'uniform'}
0.359 (+/-0.100) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 5, 'weights': 'distance'}
0.304 (+/-0.120) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 6, 'weights': 'uniform'}
0.314 (+/-0.076) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 6, 'weights': 'distance'}
0.254 (+/-0.066) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 8, 'weights': 'uniform'}
0.262 (+/-0.059) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 8, 'weights': 'distance'}
0.262 (+/-0.024) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 10, 'weights': 'uniform'}
0.257 (+/-0.047) para {'algorithm': 'brute', 'n_neighbors': 30, 'p': 10, 'weights': 'distance'}
0.589 (+/-0.113) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 1, 'weights': 'uniform'}
0.610 (+/-0.098) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 1, 'weights': 'distance'}
0.534 (+/-0.123) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 2, 'weights': 'uniform'}
0.552 (+/-0.061) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 2, 'weights': 'distance'}
0.453 (+/-0.089) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 3, 'weights': 'uniform'}
0.479 (+/-0.071) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 3, 'weights': 'distance'}
0.314 (+/-0.123) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 5, 'weights': 'uniform'}
0.351 (+/-0.134) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 5, 'weights': 'distance'}
0.298 (+/-0.092) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 6, 'weights': 'uniform'}
0.285 (+/-0.071) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 6, 'weights': 'distance'}
0.283 (+/-0.103) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 8, 'weights': 'uniform'}
0.285 (+/-0.087) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 8, 'weights': 'distance'}
0.277 (+/-0.070) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 10, 'weights': 'uniform'}
0.259 (+/-0.063) para {'algorithm': 'brute', 'n_neighbors': 50, 'p': 10, 'weights': 'distance'}
0.545 (+/-0.151) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 1, 'weights': 'uniform'}
0.594 (+/-0.177) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 1, 'weights': 'distance'}
0.500 (+/-0.139) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 2, 'weights': 'uniform'}
0.526 (+/-0.113) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 2, 'weights': 'distance'}
0.403 (+/-0.124) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 3, 'weights': 'uniform'}
0.455 (+/-0.091) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 3, 'weights': 'distance'}
0.338 (+/-0.100) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 5, 'weights': 'uniform'}
0.348 (+/-0.140) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 5, 'weights': 'distance'}
0.312 (+/-0.107) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 6, 'weights': 'uniform'}
0.325 (+/-0.114) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 6, 'weights': 'distance'}
0.306 (+/-0.123) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 8, 'weights': 'uniform'}
0.301 (+/-0.143) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 8, 'weights': 'distance'}
0.285 (+/-0.093) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 10, 'weights': 'uniform'}
0.293 (+/-0.094) para {'algorithm': 'brute', 'n_neighbors': 100, 'p': 10, 'weights': 'distance'}
0.526 (+/-0.131) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 1, 'weights': 'uniform'}
0.597 (+/-0.140) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 1, 'weights': 'distance'}
0.385 (+/-0.127) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 2, 'weights': 'uniform'}
0.518 (+/-0.103) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 2, 'weights': 'distance'}
0.338 (+/-0.154) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 3, 'weights': 'uniform'}
0.408 (+/-0.163) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 3, 'weights': 'distance'}
0.277 (+/-0.172) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 5, 'weights': 'uniform'}
0.301 (+/-0.166) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 5, 'weights': 'distance'}
0.288 (+/-0.142) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 6, 'weights': 'uniform'}
0.301 (+/-0.158) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 6, 'weights': 'distance'}
0.291 (+/-0.088) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 8, 'weights': 'uniform'}
0.309 (+/-0.086) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 8, 'weights': 'distance'}
0.288 (+/-0.122) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 10, 'weights': 'uniform'}
0.293 (+/-0.095) para {'algorithm': 'brute', 'n_neighbors': 150, 'p': 10, 'weights': 'distance'}
TOTAL3 30% Test 70% Train 
0.628 (+/-0.116) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}
0.628 (+/-0.116) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}
0.635 (+/-0.030) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}
0.635 (+/-0.030) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}
0.589 (+/-0.049) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 3, 'weights': 'uniform'}
0.589 (+/-0.049) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 3, 'weights': 'distance'}
0.526 (+/-0.144) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 5, 'weights': 'uniform'}
0.526 (+/-0.144) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 5, 'weights': 'distance'}
0.487 (+/-0.160) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 6, 'weights': 'uniform'}
0.487 (+/-0.160) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 6, 'weights': 'distance'}
0.456 (+/-0.119) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 8, 'weights': 'uniform'}
0.456 (+/-0.119) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 8, 'weights': 'distance'}
0.432 (+/-0.108) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 10, 'weights': 'uniform'}
0.432 (+/-0.108) para {'algorithm': 'ball_tree', 'n_neighbors': 1, 'p': 10, 'weights': 'distance'}
0.625 (+/-0.059) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}
0.628 (+/-0.116) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}
0.620 (+/-0.064) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}
0.635 (+/-0.030) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}
0.609 (+/-0.054) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 3, 'weights': 'uniform'}
0.589 (+/-0.049) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 3, 'weights': 'distance'}
0.549 (+/-0.055) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 5, 'weights': 'uniform'}
0.526 (+/-0.144) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 5, 'weights': 'distance'}
0.526 (+/-0.117) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 6, 'weights': 'uniform'}
0.487 (+/-0.160) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 6, 'weights': 'distance'}
0.482 (+/-0.154) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 8, 'weights': 'uniform'}
0.456 (+/-0.119) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 8, 'weights': 'distance'}
0.453 (+/-0.173) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 10, 'weights': 'uniform'}
0.432 (+/-0.108) para {'algorithm': 'ball_tree', 'n_neighbors': 2, 'p': 10, 'weights': 'distance'}
0.667 (+/-0.052) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}
0.669 (+/-0.055) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}
0.633 (+/-0.067) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}
0.646 (+/-0.098) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}
0.604 (+/-0.078) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}
0.617 (+/-0.075) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}
0.542 (+/-0.099) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 5, 'weights': 'uniform'}
0.578 (+/-0.099) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 5, 'weights': 'distance'}
0.516 (+/-0.152) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 6, 'weights': 'uniform'}
0.539 (+/-0.122) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 6, 'weights': 'distance'}
0.474 (+/-0.081) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 8, 'weights': 'uniform'}
0.484 (+/-0.089) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 8, 'weights': 'distance'}
0.466 (+/-0.116) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 10, 'weights': 'uniform'}
0.448 (+/-0.123) para {'algorithm': 'ball_tree', 'n_neighbors': 3, 'p': 10, 'weights': 'distance'}
0.690 (+/-0.050) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}
0.680 (+/-0.070) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}
0.648 (+/-0.063) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}
0.669 (+/-0.088) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}
0.617 (+/-0.051) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 3, 'weights': 'uniform'}
0.635 (+/-0.080) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 3, 'weights': 'distance'}
0.544 (+/-0.101) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 5, 'weights': 'uniform'}
0.549 (+/-0.099) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 5, 'weights': 'distance'}
0.529 (+/-0.100) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 6, 'weights': 'uniform'}
0.526 (+/-0.086) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 6, 'weights': 'distance'}
0.474 (+/-0.082) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 8, 'weights': 'uniform'}
0.497 (+/-0.082) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 8, 'weights': 'distance'}
0.443 (+/-0.084) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 10, 'weights': 'uniform'}
0.456 (+/-0.097) para {'algorithm': 'ball_tree', 'n_neighbors': 4, 'p': 10, 'weights': 'distance'}
0.688 (+/-0.041) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}
0.706 (+/-0.061) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}
0.693 (+/-0.028) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}
0.698 (+/-0.060) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}
0.630 (+/-0.057) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}
0.625 (+/-0.082) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}
0.573 (+/-0.092) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 5, 'weights': 'uniform'}
0.557 (+/-0.121) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 5, 'weights': 'distance'}
0.529 (+/-0.119) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 6, 'weights': 'uniform'}
0.542 (+/-0.099) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 6, 'weights': 'distance'}
0.497 (+/-0.137) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 8, 'weights': 'uniform'}
0.482 (+/-0.109) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 8, 'weights': 'distance'}
0.440 (+/-0.072) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 10, 'weights': 'uniform'}
0.430 (+/-0.058) para {'algorithm': 'ball_tree', 'n_neighbors': 5, 'p': 10, 'weights': 'distance'}
0.701 (+/-0.089) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}
0.703 (+/-0.097) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}
0.682 (+/-0.107) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}
0.685 (+/-0.118) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}
0.648 (+/-0.084) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 3, 'weights': 'uniform'}
0.646 (+/-0.080) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 3, 'weights': 'distance'}
0.573 (+/-0.093) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 5, 'weights': 'uniform'}
0.573 (+/-0.076) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 5, 'weights': 'distance'}
0.547 (+/-0.105) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 6, 'weights': 'uniform'}
0.549 (+/-0.105) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 6, 'weights': 'distance'}
0.495 (+/-0.068) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 8, 'weights': 'uniform'}
0.508 (+/-0.058) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 8, 'weights': 'distance'}
0.427 (+/-0.086) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 10, 'weights': 'uniform'}
0.432 (+/-0.079) para {'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 10, 'weights': 'distance'}
0.724 (+/-0.084) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 1, 'weights': 'uniform'}
0.719 (+/-0.084) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 1, 'weights': 'distance'}
0.703 (+/-0.106) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 2, 'weights': 'uniform'}
0.698 (+/-0.111) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 2, 'weights': 'distance'}
0.669 (+/-0.072) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 3, 'weights': 'uniform'}
0.669 (+/-0.082) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 3, 'weights': 'distance'}
0.581 (+/-0.130) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 5, 'weights': 'uniform'}
0.591 (+/-0.116) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 5, 'weights': 'distance'}
0.549 (+/-0.092) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 6, 'weights': 'uniform'}
0.557 (+/-0.108) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 6, 'weights': 'distance'}
0.482 (+/-0.059) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 8, 'weights': 'uniform'}
0.484 (+/-0.068) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 8, 'weights': 'distance'}
0.422 (+/-0.109) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 10, 'weights': 'uniform'}
0.417 (+/-0.111) para {'algorithm': 'ball_tree', 'n_neighbors': 30, 'p': 10, 'weights': 'distance'}
0.711 (+/-0.099) para {'algorithm': 'ball_tree', 'n_neighbors': 50, 'p': 1, 'weights': 'uniform'}
0.716 (+/-0.113) para {'algorithm': 'ball_tree', 'n_neighbors': 50, 'p': 1, 'weights': 'distance'}
0.677 (+/-0.105) para {'algorithm': 'ball_tree', 'n_neighbors': 50, 'p': 2, 'weights': 'uniform'}
0.693 (+/-0.099) para {'algorithm': 'ball_tree', 'n_neighbors': 50, 'p': 2, 'weights': 'distance'}
0.633 (+/-0.091) para {'algorithm': 'ball_tree', 'n_neighbors': 50, 'p': 3, 'weights': 'uniform'}
